"algo","compressed-oops","dry-mode","jvm","size","tag","threads","-","count","mean","stdDev"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:12 coops:off","12","","65","225.75384615384615","2.5055677644970085"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:12 coops:off","12","","65","227.43076923076924","3.6583696695443857"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:12 coops:off","12","","65","228.46153846153845","1.9928867587335184"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:12 coops:off","12","","65","226.58461538461538","2.6941092873299604"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:12 coops:off","12","","43","239.25581395348837","2.0919894087493422"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:12 coops:off","12","","43","239.97674418604652","1.562472282069288"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:12 coops:off","12","","44","241.3409090909091","1.0432288561397904"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:12 coops:off","12","","43","240.0","2.2516144078999174"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:12 coops:off","12","","43","241.51162790697674","2.5277261868128815"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:12 coops:off","12","","46","252.58695652173913","1.9289114632080302"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:12 coops:off","12","","46","250.1086956521739","1.4329698693657942"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:12 coops:off","12","","46","250.58695652173913","2.3917983679431143"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:12 coops:off","12","","46","254.91304347826087","1.3803919883801257"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:12 coops:off","12","","46","251.15217391304347","2.6040719894584043"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:12 coops:off","12","","50","261.22","2.7661525626730827"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:12 coops:off","12","","50","264.32","4.636550441869733"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:12 coops:off","12","","50","264.4","2.93938769134219"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:12 coops:off","12","","50","263.08","2.8414081016316373"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:12 coops:off","12","","51","264.2352941176471","2.339668447214523"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:12 coops:off","12","","33","276.030303030303","2.249374976958805"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:12 coops:off","12","","33","272.030303030303","3.3708631075746087"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:12 coops:off","12","","55","274.6545454545454","3.8716601175875374"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:12 coops:off","12","","56","274.73214285714283","4.600042978947657"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:12 coops:off","12","","33","275.06060606060606","3.9843587670053258"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:14 coops:off","14","","287","102.62717770034843","4.8665494125152575"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:14 coops:off","14","","287","101.78745644599303","4.691914181560394"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:14 coops:off","14","","287","102.56445993031359","4.635327716122254"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:14 coops:off","14","","287","103.75261324041811","4.79090148859419"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:14 coops:off","14","","287","102.34494773519164","5.046422189397566"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:14 coops:off","14","","286","134.8111888111888","4.359622503948966"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:14 coops:off","14","","286","134.86713286713288","3.78668584406479"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:14 coops:off","14","","286","134.26923076923077","3.167949873544698"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:14 coops:off","14","","286","137.55594405594405","8.133201593757747"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:14 coops:off","14","","286","133.67132867132867","3.5592413424680878"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:14 coops:off","14","","284","148.30633802816902","3.659999130083598"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:14 coops:off","14","","284","149.25352112676057","4.422153926328414"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:14 coops:off","14","","284","147.91549295774647","3.2349172393942207"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:14 coops:off","14","","284","147.66549295774647","4.069476655536225"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:14 coops:off","14","","283","155.3321554770318","3.879263247033915"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:14 coops:off","14","","283","155.45936395759716","3.5339257770327723"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:14 coops:off","14","","283","157.32508833922262","3.0624200416713494"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:14 coops:off","14","","283","156.9434628975265","3.0814017543303396"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:14 coops:off","14","","217","176.04608294930875","3.7499856654144814"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:14 coops:off","14","","212","176.24528301886792","3.38646395631926"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:14 coops:off","14","","217","177.57142857142858","6.196157147536527"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:14 coops:off","14","","84","191.13095238095238","2.010565911241595"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:14 coops:off","14","","84","193.25","5.476953880536752"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:14 coops:off","14","","84","191.88095238095238","1.6647948672767423"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:14 coops:off","14","","84","190.66666666666666","2.1675822241421634"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:14 coops:off","14","","65","204.76923076923077","7.050955703403184"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:14 coops:off","14","","65","203.8923076923077","2.5607876007380033"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:14 coops:off","14","","63","204.46031746031747","1.735030275800127"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:14 coops:off","14","","65","202.41538461538462","1.5481235062261003"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:14 coops:off","14","","65","203.6769230769231","2.456437021426189"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:14 coops:off","14","","43","214.3953488372093","3.03575234829423"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:14 coops:off","14","","43","214.7674418604651","1.9628788693961048"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:14 coops:off","14","","46","214.2608695652174","3.09582315111529"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:14 coops:off","14","","44","214.11363636363637","3.091159749194272"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:14 coops:off","14","","43","213.86046511627907","1.811865226120029"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:14 coops:off","14","","46","227.7173913043478","2.7871057411061684"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:14 coops:off","14","","46","225.1304347826087","2.2126975043482533"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:14 coops:off","14","","46","225.17391304347825","1.937101687822825"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:14 coops:off","14","","46","226.0","2.55376959227575"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:14 coops:off","14","","46","227.04347826086956","4.252654013974525"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:14 coops:off","14","","51","234.64705882352942","4.821616071978255"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:14 coops:off","14","","51","236.3921568627451","3.181308347036111"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:14 coops:off","14","","50","235.52","0.830421579679792"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:14 coops:off","14","","33","245.5151515151515","3.955212993700053"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:14 coops:off","14","","33","247.24242424242425","9.963662169102985"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:14 coops:off","14","","33","246.75757575757575","2.8394440666970664"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:14 coops:off","14","","33","247.3030303030303","2.208589958579382"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:14 coops:off","14","","33","243.6060606060606","0.8506465968265786"
"CMS_ParNew","off","false","hs6u43","1.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","99.63787375415282","4.072241433947108"
"CMS_ParNew","off","false","hs6u43","1.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","97.6843853820598","5.878339260605582"
"CMS_ParNew","off","false","hs6u43","1.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","98.37541528239203","6.005141228402282"
"CMS_ParNew","off","false","hs6u43","1.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","112.90365448504983","30.428621666862806"
"CMS_ParNew","off","false","hs6u43","1.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","104.7375415282392","13.166738747249003"
"CMS_ParNew","off","false","hs6u43","2.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","126.57142857142857","9.149136132942703"
"CMS_ParNew","off","false","hs6u43","2.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","125.37209302325581","9.358551010418374"
"CMS_ParNew","off","false","hs6u43","2.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","127.00664451827242","9.688501715174034"
"CMS_ParNew","off","false","hs6u43","2.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","136.79734219269102","10.587499347708293"
"CMS_ParNew","off","false","hs6u43","2.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","126.12624584717608","8.982671146321085"
"CMS_ParNew","off","false","hs6u43","3.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","135.1594684385382","11.073350355223905"
"CMS_ParNew","off","false","hs6u43","3.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","146.9700996677741","7.152057738189407"
"CMS_ParNew","off","false","hs6u43","3.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","140.2890365448505","14.270506469138025"
"CMS_ParNew","off","false","hs6u43","3.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","143.59800664451828","6.965114496316491"
"CMS_ParNew","off","false","hs6u43","3.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","146.16611295681062","7.391674932843313"
"CMS_ParNew","off","false","hs6u43","4.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","159.6013289036545","7.535113697440008"
"CMS_ParNew","off","false","hs6u43","4.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","152.50498338870432","12.020365128549347"
"CMS_ParNew","off","false","hs6u43","4.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","152.2059800664452","13.868776235559718"
"CMS_ParNew","off","false","hs6u43","4.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","153.32558139534885","11.23031212283358"
"CMS_ParNew","off","false","hs6u43","4.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","164.67441860465115","6.439107319131821"
"CMS_ParNew","off","false","hs6u43","8.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","190.48504983388705","7.238964042789233"
"CMS_ParNew","off","false","hs6u43","8.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","175.56810631229237","11.221694375322546"
"CMS_ParNew","off","false","hs6u43","8.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","187.3156146179402","7.341009510655136"
"CMS_ParNew","off","false","hs6u43","8.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","186.30232558139534","7.6717301240764115"
"CMS_ParNew","off","false","hs6u43","8.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","174.33222591362127","15.926197875394886"
"CMS_ParNew","off","false","hs6u43","12.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","205.74418604651163","9.810040000050684"
"CMS_ParNew","off","false","hs6u43","12.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","202.11295681063123","8.846073789531083"
"CMS_ParNew","off","false","hs6u43","12.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","215.3156146179402","8.397321320107961"
"CMS_ParNew","off","false","hs6u43","12.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","205.0","7.921961567885417"
"CMS_ParNew","off","false","hs6u43","12.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","203.0299003322259","8.530331050469306"
"CMS_ParNew","off","false","hs6u43","16.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","193.35548172757476","15.441989123496905"
"CMS_ParNew","off","false","hs6u43","16.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","217.51162790697674","8.833492836290162"
"CMS_ParNew","off","false","hs6u43","16.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","194.37873754152824","7.233831534669452"
"CMS_ParNew","off","false","hs6u43","16.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","216.80730897009965","8.693149233099124"
"CMS_ParNew","off","false","hs6u43","16.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","217.9235880398671","9.132695185170526"
"CMS_ParNew","off","false","hs6u43","20.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","201.4451827242525","6.59012286067314"
"CMS_ParNew","off","false","hs6u43","20.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","200.6013289036545","7.224947428435246"
"CMS_ParNew","off","false","hs6u43","20.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","200.61129568106313","6.747343908251873"
"CMS_ParNew","off","false","hs6u43","20.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","199.468438538206","6.415551642489632"
"CMS_ParNew","off","false","hs6u43","20.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","198.38205980066445","6.7767099503059995"
"CMS_ParNew","off","false","hs6u43","24.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","252.17607973421926","8.178991760981312"
"CMS_ParNew","off","false","hs6u43","24.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","239.2923588039867","8.383315265139696"
"CMS_ParNew","off","false","hs6u43","24.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","239.78737541528238","6.477251792695839"
"CMS_ParNew","off","false","hs6u43","24.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","240.6079734219269","9.635851670777166"
"CMS_ParNew","off","false","hs6u43","24.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","206.77076411960132","6.026845459569662"
"CMS_ParNew","off","false","hs6u43","28.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","214.22259136212625","6.549095542214532"
"CMS_ParNew","off","false","hs6u43","28.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","218.6046511627907","19.279372335109482"
"CMS_ParNew","off","false","hs6u43","28.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","264.0332225913621","7.90509902604573"
"CMS_ParNew","off","false","hs6u43","28.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","214.29900332225913","5.856276895185369"
"CMS_ParNew","off","false","hs6u43","28.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","213.53820598006644","5.09145940843527"
"CMS_ParNew","off","false","hs6u43","32.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","220.5548172757475","5.019677397925777"
"CMS_ParNew","off","false","hs6u43","32.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","218.50830564784053","6.576215382503772"
"CMS_ParNew","off","false","hs6u43","32.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","218.91029900332225","4.8794702047154335"
"CMS_ParNew","off","false","hs6u43","32.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","219.75747508305648","6.131259614089323"
"CMS_ParNew","off","false","hs6u43","32.0","hs6u43 CMS_ParNew pthreads:16 coops:off","16","","301","257.6279069767442","4.848647988211973"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:16 coops:off","16","","287","94.1637630662021","3.9629394362291808"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:16 coops:off","16","","287","95.31358885017421","4.42662871991613"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:16 coops:off","16","","287","95.34146341463415","4.310483365930623"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:16 coops:off","16","","287","95.20905923344948","4.3051935437855775"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:16 coops:off","16","","287","93.47386759581882","4.116573964955603"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:16 coops:off","16","","286","114.36713286713287","3.2195051572981965"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:16 coops:off","16","","286","115.65384615384616","7.577278043582447"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:16 coops:off","16","","286","114.46153846153847","3.10260263128881"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:16 coops:off","16","","286","115.08741258741259","3.193532956751147"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:16 coops:off","16","","286","113.46853146853147","2.9796611151099914"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:16 coops:off","16","","284","125.21830985915493","4.105331808283084"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:16 coops:off","16","","284","127.46126760563381","5.690545019462312"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:16 coops:off","16","","284","126.13732394366197","3.7216744140719444"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:16 coops:off","16","","284","127.78521126760563","6.236505964521082"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:16 coops:off","16","","284","126.19718309859155","3.172814622452267"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:16 coops:off","16","","283","134.32508833922262","4.662492953335124"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:16 coops:off","16","","283","134.07420494699647","4.043684469045883"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:16 coops:off","16","","283","134.29681978798587","3.2116545375525423"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:16 coops:off","16","","283","133.08480565371025","3.6624176032703697"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:16 coops:off","16","","283","134.3957597173145","6.474651555261569"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:16 coops:off","16","","217","151.58986175115209","5.584086051591003"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:16 coops:off","16","","217","150.71428571428572","3.15226910758939"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:16 coops:off","16","","217","149.5852534562212","3.1261295183099422"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:16 coops:off","16","","212","150.80188679245282","3.3362497624956666"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:16 coops:off","16","","217","152.97695852534562","4.717300638251128"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:16 coops:off","16","","84","164.22619047619048","1.3745232115017547"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:16 coops:off","16","","84","162.8095238095238","4.583812590899339"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:16 coops:off","16","","84","162.67857142857142","1.398644873795891"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:16 coops:off","16","","84","166.91666666666666","8.563778001022394"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:16 coops:off","16","","84","164.0952380952381","1.5857929338421488"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:16 coops:off","16","","65","175.3846153846154","1.5560532687379034"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:16 coops:off","16","","65","175.41538461538462","1.863762181033769"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:16 coops:off","16","","64","174.34375","1.9781521522623076"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:16 coops:off","16","","64","174.015625","1.5958166747389877"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:16 coops:off","16","","65","174.63076923076923","1.5248629776448102"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:16 coops:off","16","","43","183.46511627906978","2.5549663194356342"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:16 coops:off","16","","53","183.60377358490567","1.6861211783210412"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:16 coops:off","16","","43","187.1860465116279","9.12256546422157"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:16 coops:off","16","","43","184.95348837209303","3.1397932710198204"
"ParNew","off","false","hs6u43","20.0","hs6u43 ParNew pthreads:16 coops:off","16","","43","183.25581395348837","1.5714461308389822"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:16 coops:off","16","","46","193.47826086956522","2.384179107974032"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:16 coops:off","16","","46","196.54347826086956","8.010065737501398"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:16 coops:off","16","","46","195.08695652173913","2.6851126359389874"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:16 coops:off","16","","46","193.58695652173913","4.406398938680818"
"ParNew","off","false","hs6u43","24.0","hs6u43 ParNew pthreads:16 coops:off","16","","46","193.8695652173913","5.947629033094571"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:16 coops:off","16","","51","203.31372549019608","2.838738991506076"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:16 coops:off","16","","50","204.18","5.512494897956329"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:16 coops:off","16","","50","201.76","2.0450916849875327"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:16 coops:off","16","","51","205.6078431372549","3.016805422261924"
"ParNew","off","false","hs6u43","28.0","hs6u43 ParNew pthreads:16 coops:off","16","","51","206.0","3.4185193446584745"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:16 coops:off","16","","33","213.5151515151515","2.6756048551081704"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:16 coops:off","16","","33","211.9090909090909","1.5640591394609502"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:16 coops:off","16","","33","210.75757575757575","5.0873003082261326"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:16 coops:off","16","","55","211.54545454545453","2.9837022872352015"
"ParNew","off","false","hs6u43","32.0","hs6u43 ParNew pthreads:16 coops:off","16","","33","213.36363636363637","1.0959479587860363"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:20 coops:off","20","","287","77.65505226480836","3.5607471782832967"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:20 coops:off","20","","287","75.86759581881533","3.7046766946051135"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:20 coops:off","20","","287","76.5191637630662","3.605862724869475"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:20 coops:off","20","","287","75.8397212543554","3.5311590509150146"
"ParNew","off","false","hs6u43","1.0","hs6u43 ParNew pthreads:20 coops:off","20","","287","77.13588850174216","3.596213818349803"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:20 coops:off","20","","286","108.1958041958042","13.962366371891207"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:20 coops:off","20","","286","101.32867132867133","3.317207149033049"
"ParNew","off","false","hs6u43","2.0","hs6u43 ParNew pthreads:20 coops:off","20","","286","101.48601398601399","3.907784975199137"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:20 coops:off","20","","284","111.81338028169014","3.9330260878230656"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:20 coops:off","20","","284","115.09154929577464","10.486681647016924"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:20 coops:off","20","","284","110.53873239436619","2.9873995614340725"
"ParNew","off","false","hs6u43","3.0","hs6u43 ParNew pthreads:20 coops:off","20","","284","113.78169014084507","6.935940482938093"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:20 coops:off","20","","283","117.4452296819788","3.697913202026055"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:20 coops:off","20","","283","118.4982332155477","3.207075391617526"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:20 coops:off","20","","283","116.99293286219081","3.385682734998152"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:20 coops:off","20","","283","117.40636042402826","2.95087490843293"
"ParNew","off","false","hs6u43","4.0","hs6u43 ParNew pthreads:20 coops:off","20","","283","120.86219081272085","7.845150072027715"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:20 coops:off","20","","217","134.01382488479263","9.960511555105075"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:20 coops:off","20","","212","133.9056603773585","7.286622922898261"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:20 coops:off","20","","217","131.963133640553","3.285006483958375"
"ParNew","off","false","hs6u43","8.0","hs6u43 ParNew pthreads:20 coops:off","20","","217","136.46543778801842","14.328597743240957"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:20 coops:off","20","","84","143.77380952380952","6.093226509580331"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:20 coops:off","20","","84","142.9404761904762","4.424905676896048"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:20 coops:off","20","","84","143.61904761904762","6.399227561095721"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:20 coops:off","20","","84","143.02380952380952","3.3593373442226993"
"ParNew","off","false","hs6u43","12.0","hs6u43 ParNew pthreads:20 coops:off","20","","84","143.41666666666666","5.120473223418829"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:20 coops:off","20","","65","152.13846153846154","4.92052818639761"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:20 coops:off","20","","65","149.33846153846153","2.8944345698752882"
"ParNew","off","false","hs6u43","16.0","hs6u43 ParNew pthreads:20 coops:off","20","","65","150.8923076923077","2.3013245478539543"
